PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (46 nm) auto fluorescence outcome,Supplier
144211223,NCGC00254810-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211226,NCGC00254813-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,43.64118645,-64.85095612,inactive,SIGMA
144211227,NCGC00254814-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211228,NCGC00254815-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,30.89559397,50.89135951,inconclusive antagonist,34.66542659,-48.64310591,inactive,SIGMA
144211229,NCGC00254816-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211230,NCGC00254817-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211231,NCGC00254818-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SIGMA
144211233,NCGC00254819-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SIGMA
144211234,NCGC00254820-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211235,NCGC00254821-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211236,NCGC00254822-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Acros
144211238,NCGC00254824-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Sigma DiscoveryCPR
144211239,NCGC00257523-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211240,NCGC00254825-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,19.49380193,26.89827624,inactive,,0,inactive,SIGMA
144211241,NCGC00254826-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inconclusive agonist,,,inactive,SIGMA
144211242,NCGC00254827-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,15.47689952,30.73465048,inactive,,0,inactive,SIGMA
144211243,NCGC00254828-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211248,NCGC00254833-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211249,NCGC00254834-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211253,NCGC00254838-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211255,NCGC00254840-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,0.732649992,-28.75390704,inactive,,0,inactive,SIGMA
144211256,NCGC00254841-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211258,NCGC00254843-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211259,NCGC00254844-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,34.66542659,33.09490628,inactive,,0,inconclusive,SIGMA
144211265,NCGC00254850-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211266,NCGC00254851-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211267,NCGC00254852-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,54.94099862,35.00547849,inactive,,0,inactive,SIGMA
144211271,NCGC00254856-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211273,NCGC00254858-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211274,NCGC00254859-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211276,NCGC00254861-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211280,NCGC00254865-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211281,NCGC00254866-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211282,NCGC00254868-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,36.71948225,-41.95272989,inactive,SIGMA
144211287,NCGC00254873-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211289,NCGC00254875-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211292,NCGC00254877-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144211293,NCGC00254878-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,29.16732152,26.51376267,inactive,,0,inactive,SIGMA
144211296,NCGC00254881-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,21.87240551,31.06074832,inactive,,0,inactive,SIGMA
144211297,NCGC00254882-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211304,NCGC00254889-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144211306,NCGC00254891-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211308,NCGC00254893-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,active antagonist,2.861298815,-43.4925559,inactive,LightBiologicals
144211311,NCGC00254896-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211312,NCGC00254897-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,48.67280576,-65.82431377,inactive,ChemService
144211313,NCGC00254898-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211314,NCGC00254899-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SIGMA
144211315,NCGC00254900-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211320,NCGC00254905-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211321,NCGC00254906-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211322,NCGC00254907-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211323,NCGC00254908-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211324,NCGC00254909-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211325,NCGC00254910-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211330,NCGC00254915-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211331,NCGC00254916-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211338,NCGC00254923-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211339,NCGC00254924-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211342,NCGC00254927-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211343,NCGC00254928-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211345,NCGC00254930-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211350,NCGC00254935-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,10.96217041,34.68689533,active antagonist,38.89524836,-59.26432208,inactive,LightBiologicals
144211351,NCGC00254936-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211352,NCGC00254937-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211356,NCGC00254941-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211358,NCGC00254943-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211359,NCGC00254944-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211360,NCGC00254945-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211362,NCGC00254947-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,32.72627301,37.08681875,inactive,,0,inactive,SIGMA
144211363,NCGC00254948-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211365,NCGC00254950-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SIGMA
144211370,NCGC00254955-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,17.37386926,44.07927562,inactive,,0,inactive,SIGMA
144211372,NCGC00254957-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,,,inconclusive antagonist,51.8676473,-37.01780558,inactive,SIGMA
144211373,NCGC00254958-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211377,NCGC00254962-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211378,NCGC00254963-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211379,NCGC00254964-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,5.18676473,-24.70291244,inactive,SIGMA
144211381,NCGC00254966-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,19.44849475,28.89715219,inactive,,0,inconclusive antagonist,,,inactive,Molekula
144211382,NCGC00254967-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211383,NCGC00254968-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211384,NCGC00257525-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Maybridge
144211386,NCGC00254970-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211387,NCGC00254971-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,46.22708932,36.44255169,inactive,,0,inactive,Acros
144211391,NCGC00254975-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211395,NCGC00254979-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211396,NCGC00254980-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,38.89524836,-60.83318744,inactive,LightBiologicals
144211397,NCGC00254981-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211398,NCGC00254982-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211400,NCGC00254984-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144211401,NCGC00254985-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211402,NCGC00254986-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211403,NCGC00254987-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211404,NCGC00257526-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211408,NCGC00254991-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211410,NCGC00254993-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211412,NCGC00254995-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211413,NCGC00254996-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,RIEDEL
144211416,NCGC00254999-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
144211417,NCGC00255000-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211418,NCGC00255001-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211420,NCGC00255003-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211421,NCGC00255004-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211422,NCGC00255005-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211424,NCGC00255007-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211425,NCGC00255008-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Pfaltz-Bauer
144211426,NCGC00255009-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211428,NCGC00255011-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211429,NCGC00255012-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211432,NCGC00255015-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144211433,NCGC00255016-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211435,NCGC00255018-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211436,NCGC00257527-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211437,NCGC00255019-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211438,NCGC00255020-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211439,NCGC00255021-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211440,NCGC00255022-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144211441,NCGC00255023-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211442,NCGC00255024-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211443,NCGC00255025-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211444,NCGC00255026-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211445,NCGC00255027-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211446,NCGC00255028-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211447,NCGC00255029-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211448,NCGC00255030-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211449,NCGC00255031-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211450,NCGC00255032-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,48.96621656,34.10170084,inactive,,0,inactive,,0,inactive,SIGMA
144211451,NCGC00255033-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211452,NCGC00255034-01,1,0,,,,inactive,inactive,,0,inactive,,0,active agonist,,16.47256429,inactive,,0,inactive,SIGMA
144211453,NCGC00255035-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211454,NCGC00257528-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144211455,NCGC00255036-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive,,,inactive,,0,inactive,SIGMA
144211456,NCGC00255037-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211457,NCGC00255038-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144211458,NCGC00255039-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,27.53572711,78.30423999,inactive,,0,inactive,EPA
144211459,NCGC00255040-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Maybridge
144211460,NCGC00255041-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,34.64846211,26.37570377,inconclusive agonist,25.9826811,32.21866401,inactive,,0,inactive,SIGMA
144211462,NCGC00255043-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211463,NCGC00255044-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211464,NCGC00255045-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211465,NCGC00255046-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211466,NCGC00255047-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211468,NCGC00255049-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,19.49380193,60.38387973,inactive,,0,inactive,SIGMA
144211469,NCGC00255050-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211470,NCGC00255051-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144211471,NCGC00255052-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211472,NCGC00255053-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211473,NCGC00255054-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211474,NCGC00255055-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144211475,NCGC00255056-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211476,NCGC00255057-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211477,NCGC00255058-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211478,NCGC00255059-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211479,NCGC00255060-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211480,NCGC00255061-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
144211481,NCGC00255062-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211482,NCGC00255063-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211484,NCGC00255065-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211485,NCGC00255066-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211486,NCGC00255067-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,5.217875446,21.97485303,inactive,,0,inactive,LightBiologicals
144211487,NCGC00255068-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211490,NCGC00255071-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,24.54124262,29.87909911,inactive,,0,inactive,SIGMA
144211491,NCGC00255072-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211493,NCGC00255074-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144211495,NCGC00255076-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Enamine
144211496,NCGC00255077-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211498,NCGC00255079-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211499,NCGC00255080-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sigma DiscoveryCPR
144211500,NCGC00255081-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,18.40333573,23.60183281,inactive,,0,inactive,SIGMA
144211501,NCGC00255082-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SIGMA
144211502,NCGC00255083-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,17.26976317,29.80530892,inactive,,0,inactive,ChemService
144211505,NCGC00255086-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,18.40333573,34.68697061,inactive,,0,inactive,SIGMA
144211506,NCGC00255087-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,23.16842701,27.37878126,inactive,,0,inactive,SIGMA
144211507,NCGC00255088-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211508,NCGC00255089-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211510,NCGC00255091-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211511,NCGC00255092-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,10.96217041,34.84433847,inactive,,0,inactive,SIGMA
144211512,NCGC00255093-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,19.32918457,inactive,,0,inactive,Enamine
144211514,NCGC00255094-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,10.96217041,27.57701275,inactive,,0,inactive,Enamine
144211515,NCGC00255095-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sigma DiscoveryCPR
144211516,NCGC00255096-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144211517,NCGC00255097-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Sigma DiscoveryCPR
144211518,NCGC00255098-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,24.54124262,-82.77142473,inactive,LightBiologicals
144211519,NCGC00255099-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,active antagonist,10.97263796,-52.06360681,inactive,SIGMA
144211520,NCGC00255100-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,13.8005549,25.9320348,inactive,,0,inactive,MP Biomedicals
144211521,NCGC00255101-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211524,NCGC00255104-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211525,NCGC00255105-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211526,NCGC00254765-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,11.61171984,-28.63755886,inactive,,0,inactive,SIGMA
144211527,NCGC00254867-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144211529,NCGC00255880-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211530,NCGC00255580-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211531,NCGC00255418-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211532,NCGC00255989-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211534,NCGC00255157-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211535,NCGC00255553-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211537,NCGC00255415-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211538,NCGC00256017-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211540,NCGC00255594-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211542,NCGC00256034-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SIGMA
144211543,NCGC00255482-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211544,NCGC00256095-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211546,NCGC00255801-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211547,NCGC00255385-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211548,NCGC00256084-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211549,NCGC00256246-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144211550,NCGC00255433-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
