PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (460 nm) auto fluorescence outcome,Sample Source
144209847,NCGC00260197-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209848,NCGC00260198-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209849,NCGC00260199-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209850,NCGC00260200-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inconclusive antagonist,48.69076119,-63.64500447,inactive,Io-li-tec
144209851,NCGC00260201-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,16.36277848,inactive,,0,inactive,Io-li-tec
144209852,NCGC00260202-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209853,NCGC00260203-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209854,NCGC00260204-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209855,NCGC00260205-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209857,NCGC00260207-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209859,NCGC00260209-01,1,0,,,,inactive,inactive,,0,active antagonist,27.50877752,-45.15435534,inactive,,0,inactive,,0,inactive,Io-li-tec
144209860,NCGC00260210-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209861,NCGC00260211-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209862,NCGC00260212-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209863,NCGC00260213-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209864,NCGC00260214-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209865,NCGC00260215-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209866,NCGC00260216-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209867,NCGC00260217-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209868,NCGC00260218-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Io-li-tec
144209869,NCGC00260219-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209870,NCGC00260220-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209871,NCGC00260221-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209872,NCGC00260222-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209873,NCGC00260223-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209874,NCGC00260224-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209875,NCGC00260225-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209876,NCGC00260226-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209877,NCGC00260227-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209878,NCGC00260228-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209879,NCGC00260229-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209880,NCGC00260230-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209881,NCGC00260231-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209882,NCGC00260232-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209884,NCGC00260234-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209885,NCGC00260235-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209886,NCGC00260236-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209887,NCGC00260237-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209888,NCGC00260238-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209889,NCGC00260239-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209890,NCGC00260240-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209891,NCGC00260241-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209892,NCGC00260242-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209893,NCGC00260243-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209894,NCGC00260244-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209895,NCGC00260245-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209896,NCGC00260246-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209897,NCGC00260247-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209898,NCGC00260248-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209899,NCGC00260249-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209900,NCGC00260250-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209901,NCGC00260251-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Io-li-tec
144209902,NCGC00260252-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,4.884642153,-36.68303717,inactive,Io-li-tec
144209903,NCGC00260253-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209904,NCGC00260254-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209905,NCGC00260255-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209906,NCGC00260256-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209907,NCGC00260257-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209908,NCGC00260258-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209909,NCGC00260259-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209911,NCGC00260261-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209912,NCGC00260262-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
144209913,NCGC00260263-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,54.29667635,-37.79368357,inactive,,0,inconclusive antagonist,54.29667635,-48.41707529,inactive,SIGMA
144209914,NCGC00260264-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209915,NCGC00260265-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209916,NCGC00260266-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209917,NCGC00260267-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209918,NCGC00260268-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209919,NCGC00260269-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209920,NCGC00260270-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209921,NCGC00260271-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209923,NCGC00260273-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SIGMA
144209924,NCGC00260274-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209925,NCGC00260275-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209926,NCGC00260276-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209927,NCGC00260277-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LKT Lab
144209928,NCGC00260278-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209929,NCGC00260279-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209930,NCGC00260280-01,1,0,,,,inactive,inactive,,0,inactive,,0,active agonist,2.271492112,37.1271413,inactive,,0,inactive,SIGMA
144209931,NCGC00260281-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209932,NCGC00260282-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,inactive,Interchem
144209933,NCGC00260283-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209934,NCGC00260284-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209935,NCGC00260285-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144209936,NCGC00260286-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209937,NCGC00260287-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209938,NCGC00260288-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209939,NCGC00260289-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209940,NCGC00260290-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209941,NCGC00260291-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209942,NCGC00260292-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,City Chemical
144209943,NCGC00260293-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209944,NCGC00260294-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209945,NCGC00260295-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209946,NCGC00260296-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SigmaAldrich
144209947,NCGC00260297-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209949,NCGC00260299-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144209950,NCGC00260674-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144209951,NCGC00260300-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209952,NCGC00260301-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209953,NCGC00260302-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209954,NCGC00260303-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Toronto Research
144209955,NCGC00260304-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209956,NCGC00260305-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144209957,NCGC00260306-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209958,NCGC00260307-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,48.91230269,-44.73401787,inactive,,0,active antagonist,51.81053883,-69.04604292,inactive,TCI
144209959,NCGC00260308-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144209960,NCGC00260309-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sensient
144209961,NCGC00260310-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Sensient
144209962,NCGC00260311-01,1,0,,,,inactive,inactive,,0,active antagonist,43.96174968,-27.12018875,inactive,,0,active antagonist,19.63699226,-83.59354823,inactive,ICL Industrial
144209963,NCGC00260312-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,13.03812871,-24.17446144,inactive,,0,active antagonist,18.41684631,-71.10324769,inactive,Chemtura
144209964,NCGC00260313-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,38.8809724,-67.63673026,inactive,,0,active antagonist,17.36749242,-75.80325501,inactive,Amfinecom
144209965,NCGC00260314-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209966,NCGC00260315-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209967,NCGC00260316-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209968,NCGC00260317-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive,,,inactive,TCI
144209970,NCGC00260319-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209971,NCGC00260320-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,ChemService
144209972,NCGC00260321-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209973,NCGC00260322-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209974,NCGC00260323-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209975,NCGC00260324-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209976,NCGC00260325-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209977,NCGC00260675-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144209979,NCGC00260327-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209980,NCGC00260328-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Toronto Research
144209981,NCGC00260329-01,1,0,,,,inactive,inactive,,0,active antagonist,0.292168933,-35.59684668,inactive,,0,inconclusive agonist,0.152160071,33.73375574,inactive,Pfaltz-Bauer
144209982,NCGC00260330-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,0.561817025,-33.55706476,inactive,SIGMA
144209983,NCGC00260331-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SigmaAldrich
144209984,NCGC00260332-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Toronto Research
144209985,NCGC00260333-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144209986,NCGC00260334-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144209987,NCGC00260335-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209988,NCGC00260336-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144209989,NCGC00260337-01,1,0,,,,inactive,inactive,,0,active antagonist,47.91363035,-24.59883167,inactive,,0,active antagonist,62.67953198,-61.33240798,inactive,TCI
144209990,NCGC00260338-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,NCI
144209991,NCGC00260339-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209992,NCGC00260340-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144209993,NCGC00260341-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,23.39538244,-31.92035364,inactive,TCI
144209994,NCGC00260342-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,inactive,TCI
144209995,NCGC00260343-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209996,NCGC00260344-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Io-li-tec
144209997,NCGC00260345-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144209998,NCGC00260346-01,1,0,,,,inactive,inactive,,0,active antagonist,22.06522366,-41.49140551,inactive,,0,inactive,,0,inactive,SIGMA
144210000,NCGC00260348-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144210001,NCGC00260349-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210002,NCGC00260350-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210003,NCGC00260351-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210004,NCGC00260352-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,43.9510579,-57.00541878,inactive,,0,active antagonist,59.74515154,-52.4409664,inactive,SIGMA
144210005,NCGC00260353-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210006,NCGC00260354-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210007,NCGC00260355-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,-18.81335444,inactive,,0,inactive,,0,inactive,TCI
144210008,NCGC00260356-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210009,NCGC00260357-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
144210010,NCGC00260358-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210011,NCGC00260359-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210012,NCGC00260360-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210013,NCGC00260361-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210014,NCGC00260362-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210015,NCGC00260363-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144210016,NCGC00260364-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,44.43796975,40.33541532,inactive,,0,inactive,,0,inactive,SIGMA
144210017,NCGC00260365-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210018,NCGC00260366-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,62.52829966,-30.764819,inactive,,0,inactive,,0,inactive,SIGMA
144210019,NCGC00260367-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210020,NCGC00260368-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210021,NCGC00260369-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210022,NCGC00260370-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210023,NCGC00260371-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210024,NCGC00260372-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210025,NCGC00260373-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210026,NCGC00260374-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210027,NCGC00260375-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210028,NCGC00260376-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210029,NCGC00260377-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210030,NCGC00260378-01,1,0,,,,inactive,inactive,,0,active antagonist,55.54653068,-61.60111982,inactive,,0,inconclusive,,,inactive,SIGMA
144210031,NCGC00260379-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210032,NCGC00260380-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210033,NCGC00260381-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210034,NCGC00260382-01,1,0,,,,inactive,inactive,,0,active antagonist,55.21671492,-49.48076702,inactive,,0,inconclusive antagonist,43.86019569,-55.5625337,inactive,SIGMA
144210035,NCGC00260383-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210036,NCGC00260384-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210037,NCGC00260385-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,SIGMA
144210038,NCGC00260386-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210039,NCGC00260387-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210040,NCGC00260388-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210041,NCGC00260389-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,14.05497501,inactive,,0,inconclusive,SIGMA
144210042,NCGC00260390-01,1,0,,,,inactive,inactive,,0,active antagonist,,-13.64936107,inactive,,0,inactive,,0,inactive,SIGMA
144210043,NCGC00260391-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210044,NCGC00260392-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144210045,NCGC00260393-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210046,NCGC00260394-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,SIGMA
144210047,NCGC00260395-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210048,NCGC00260396-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210049,NCGC00260397-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210050,NCGC00260398-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210051,NCGC00260399-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210052,NCGC00260400-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210053,NCGC00260401-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210054,NCGC00260402-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144210055,NCGC00260403-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210056,NCGC00260404-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210057,NCGC00260405-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210058,NCGC00260406-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210059,NCGC00260407-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SIGMA
144210060,NCGC00260408-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144210061,NCGC00260409-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
